objectid,cl,nome_completo,area_plane,cod_rp,rp,codra,regiao_adm,cb_imovel,nome,tributacao,tot_imoveis,area_territ,exercicio
22636,067595,Rua Capitão Felix,1,1.1,Centro,7,SAO CRISTOVAO           ,012,Benfica                   ,T,4,84085,2025
22637,069104,Rua Costa Lobo,1,1.1,Centro,7,SAO CRISTOVAO           ,012,Benfica                   ,T,2,819,2025
22638,069633,Rua Dias da Silva,1,1.1,Centro,7,SAO CRISTOVAO           ,012,Benfica                   ,T,1,231,2025
22639,074161,Rua General Gustavo Cordeiro de Farias,1,1.1,Centro,7,SAO CRISTOVAO           ,012,Benfica                   ,T,4,1332,2025
22640,076216,Rua Marechal Aguiar,1,1.1,Centro,7,SAO CRISTOVAO           ,012,Benfica                   ,T,4,2610,2025
22641,076224,Travessa Marechal Aguiar,1,1.1,Centro,7,SAO CRISTOVAO           ,012,Benfica                   ,T,2,188,2025
22642,081547,Rua Senador Bernardo Monteiro,1,1.1,Centro,7,SAO CRISTOVAO           ,012,Benfica                   ,T,1,217,2025
22643,083378,Rua Vigário Morato,1,1.1,Centro,7,SAO CRISTOVAO           ,012,Benfica                   ,T,4,1742,2025
22644,086728,Rua Inhandui,1,1.1,Centro,7,SAO CRISTOVAO           ,012,Benfica                   ,T,1,176,2025
22645,142943,Rua Joana Alves,1,1.1,Centro,7,SAO CRISTOVAO           ,012,Benfica                   ,T,1,614,2025
22646,010462,Rua Adelaide Alambari,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,2,552,2025
22647,010678,Rua Alambari Luz,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,5,29021,2025
22648,014530,Ilha do Braço Forte,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,1,34950,2025
22649,016899,Praia do Catimbau,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,1,280,2025
22650,017095,Rua Cerqueira,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,2,4305,2025
22651,017103,Travessa Cerqueira,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,1,2278,2025
22652,017590,Rua Coelho Rodrigues,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,1,142,2025
22653,017764,Rua Comendador Lage,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,2,606,2025
22654,017822,Praia Doutor Aristão,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,2,1480,2025
22655,020040,Rua Domingos Olímpio,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,1,355,2025
22656,022269,Rua Feliciana Borges,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,1,615,2025
22657,023226,Rua Furquim Werneck,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,2,1030,2025
22658,023986,Praça Grossa,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,1,430,2025
22659,025619,Praia da Imbuca,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,3,25273,2025
22660,027425,Praça Jose Bonifácio,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,3,1754,2025
22661,027755,Ilha Jurubaiba,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,1,31800,2025
22662,028928,Rua Luiz de Andrade,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,2,11215,2025
22663,029892,Rua Manuel de Macedo,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,1,397,2025
22664,030338,Praça das Gaivotas,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,9,7381,2025
22665,032045,Rua Príncipe Regente,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,2,974,2025
22666,033571,Ilha de Pancaraiba,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,1,53500,2025
22667,034223,Rua Padre Juvenal,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,3,20855,2025
22668,034710,Rua Pinheiro Freire,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,1,232,2025
22669,038414,Praça Pintor Castagnetto,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,1,1240,2025
22670,040741,Rua Tomaz Cerqueira,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,6,4355,2025
22671,041871,Praça dos Tamoios,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,5,12940,2025
22672,056002,Rua Comandante Guedes de Carvalho,1,1.1,Centro,21,PAQUETA                 ,013,Paquetá                   ,T,5,38145,2025
22673,060129,Rua Andre Cavalcanti,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,4,3678,2025
22674,064279,Travessa Agra Filho,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,31,6746,2025
22675,065524,Rua Aprazível,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,2,3739,2025
22676,065920,Rua Laurinda Santos Lobo,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,1,621,2025
22677,066761,Rua Benjamim Constant,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,1,230,2025
22678,067447,Rua Candido Mendes,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,1,500,2025
22679,068049,Travessa Cassiano,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,5,2000,2025
22680,068072,Ladeira do Castro,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,4,1101,2025
22681,068593,Rua Paulo de Azevedo,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,3,2400,2025
22682,069088,Rua Costa Bastos,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,3,1038,2025
22683,069211,Rua Doutor Solidônio Leite,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,7,2550,2025
22684,069575,Rua Dias de Barros,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,5,2409,2025
22685,070235,Rua Doutor Julio Otoni,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,24,64004,2025
22686,070474,Ladeira Durão,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,2,227,2025
22687,071217,Rua Falet,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,16,7706,2025
22688,071340,Rua Baronesa de Guararema,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,2,1525,2025
22689,071985,Rua Francisca de Andrade,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,4,129953,2025
22690,072116,Rua Francisco Muratori,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,2,460,2025
22691,072868,Rua Gonçalves,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,7,794,2025
22692,073502,Rua Hermenegildo de Barros,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,9,2544,2025
22693,073767,Rua Santa Catarina,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,3,532,2025
22694,074427,Rua Escragnole Doria,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,21,7227,2025
22695,074658,Rua Joaquim Murtinho,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,6,7661,2025
22696,074773,Rua José de Alencar,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,1,34,2025
22697,075200,Estrada Dom Joaquim Mamede,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,7,21049,2025
22698,076315,Rua Monte Alegre,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,9,6573,2025
22699,077289,Rua Miguel de Paiva,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,11,1915,2025
22700,077305,Rua Miguel Rezende,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,8,16182,2025
22701,077800,Rua Navarro,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,11,14703,2025
22702,077842,Largo das Neves,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,1,165,2025
22703,077859,Rua Eduardo Santos,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,1,235,2025
22704,078022,Rua Ocidental,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,8,8667,2025
22705,078279,Travessa do Oriente,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,1,371,2025
22706,078428,Rua Padre Miguelinho,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,7,3205,2025
22707,078592,Rua Paraíso,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,5,741,2025
22708,078808,Rua Paula Matos,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,4,2951,2025
22709,079269,Rua Aarão Reis,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,3,1230,2025
22710,079400,Rua Pinto Martins,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,4,1103,2025
22711,079715,Rua Gomes Lopes,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,16,14192,2025
22712,079897,Rua Progresso,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,1,398,2025
22713,080762,Rua Santa Cristina,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,2,702,2025
22714,080960,Rua Santo Amaro,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,12,10893,2025
22715,081513,Ladeira Frei Orlando,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,4,521,2025
22716,082370,Rua Taylor,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,1,360,2025
22717,082669,Rua Terezina,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,1,631,2025
22718,083253,Rua Carlos Brandt,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,1,231,2025
22719,083741,Rua Vista Alegre,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,1,206,2025
22720,083758,Travessa Vista Alegre,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,4,2865,2025
22721,085282,Rua Cardeal Dom Sebastião Leme,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,10,5502,2025
22722,087668,Rua Tanimbu,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,1,10995,2025
22723,088211,Rua Engenheiro Miguel Austregésilo,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,18,3982,2025
22724,088757,Rua Professor Mauriti Santos,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,14,6537,2025
22725,089748,Rua Prefeito João Felipe,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,28,56123,2025
22726,095356,Rua Professor Olinto de Oliveira,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,9,7064,2025
22727,104943,Rua Professor Alcias Athayde,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,3,2138,2025
22728,146985,Rua Jorge da Silva,1,1.1,Centro,23,SANTA TEREZA            ,014,Santa Teresa              ,T,4,1479,2025
22729,064717,Rua Almirante Tamandaré,2,2.1,Zona Sul,4,BOTAFOGO                ,015,Flamengo                  ,T,1,2704,2025
22730,068619,Rua Conde de Baependi,2,2.1,Zona Sul,4,BOTAFOGO                ,015,Flamengo                  ,T,30,12090,2025
22731,069021,Rua Correa Dutra,2,2.1,Zona Sul,4,BOTAFOGO                ,015,Flamengo                  ,T,1,861,2025
22732,071837,Praia do Flamengo,2,2.1,Zona Sul,4,BOTAFOGO                ,015,Flamengo                  ,T,1,49,2025
22733,076661,Rua Marquês de Abrantes,2,2.1,Zona Sul,4,BOTAFOGO                ,015,Flamengo                  ,T,1,690,2025
22734,083600,Rua Visconde do Cruzeiro,2,2.1,Zona Sul,4,BOTAFOGO                ,015,Flamengo                  ,T,1,238,2025
22735,162453,Rua Paulo VI,2,2.1,Zona Sul,4,BOTAFOGO                ,015,Flamengo                  ,T,5,14257,2025
22736,060194,Avenida Augusto Severo,2,2.1,Zona Sul,4,BOTAFOGO                ,016,Glória                    ,T,1,101,2025
22737,066290,Rua Barão de Guaratiba,2,2.1,Zona Sul,4,BOTAFOGO                ,016,Glória                    ,T,1,193,2025
22738,066308,Rua Orlando Rangel,2,2.1,Zona Sul,4,BOTAFOGO                ,016,Glória                    ,T,5,964,2025
22739,066761,Rua Benjamim Constant,2,2.1,Zona Sul,4,BOTAFOGO                ,016,Glória                    ,T,4,1172,2025
22740,067447,Rua Candido Mendes,2,2.1,Zona Sul,4,BOTAFOGO                ,016,Glória                    ,T,5,1094,2025
22741,068874,Rua Constantino Coelho,2,2.1,Zona Sul,4,BOTAFOGO                ,016,Glória                    ,T,2,469,2025
22742,072959,Rua Goitacazes,2,2.1,Zona Sul,4,BOTAFOGO                ,016,Glória                    ,T,1,363,2025
22743,080960,Rua Santo Amaro,2,2.1,Zona Sul,4,BOTAFOGO                ,016,Glória                    ,T,22,13989,2025
22744,088872,Praça Nossa Senhora da Glória,2,2.1,Zona Sul,4,BOTAFOGO                ,016,Glória                    ,T,1,699,2025
22745,001305,Rua Santa Lúcia,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,2,731,2025
22746,064378,Rua Alegrete,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,1,2206,2025
22747,064477,Rua Alice,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,19,17567,2025
22748,067710,Rua Cardoso Junior,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,18,23151,2025
22749,068502,Rua Coelho Neto,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,1,217,2025
22750,071621,Rua Aparicio Borges,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,2,1106,2025
22751,075226,Rua das Laranjeiras,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,7,16783,2025
22752,075275,Rua Leite Leal,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,1,403,2025
22753,076604,Rua Mario Portela,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,1,530,2025
22754,079186,Rua Pereira da Silva,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,1,1257,2025
22755,079723,Rua Presidente Carlos de Campos,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,1,390,2025
22756,081943,Rua Soares Cabral,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,1,546,2025
22757,082719,Rua Eugênio Hussak,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,1,149,2025
22758,082966,Rua Umari,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,1,2790,2025
22759,083980,Rua Ipiranga,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,1,46,2025
22760,085910,Rua Campo Belo,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,7,66115,2025
22761,086041,Rua Belisário Tavora,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,39,28415,2025
22762,086116,Rua General Cristovão Barcelos,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,12,6720,2025
22763,086124,Rua Professor Luis Cantanhede,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,2,1110,2025
22764,086132,Rua Stefan Zweig,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,9,3675,2025
22765,086140,Rua Couto Fernandes,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,35,16523,2025
22766,086157,Rua Oswaldo Seabra,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,13,6758,2025
22767,086181,Rua Marechal Espiridião Rosa,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,2,1147,2025
22768,086553,Rua Professor Ortiz Monteiro,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,1,150,2025
22769,087353,Rua Engenheiro Alfredo Modrach,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,7,2821,2025
22770,087635,Rua Paulo Cesar de Andrade,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,3,7984,2025
22771,087825,Rua General Mariante,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,3,3123,2025
22772,135053,Rua Erfurt,2,2.1,Zona Sul,4,BOTAFOGO                ,017,Laranjeiras               ,T,7,4036,2025
22773,068007,Rua Artur Bernardes,2,2.1,Zona Sul,4,BOTAFOGO                ,018,Catete                    ,T,1,164,2025
22774,068114,Rua do Catete,2,2.1,Zona Sul,4,BOTAFOGO                ,018,Catete                    ,T,22,7246,2025
22775,069229,Rua Cruzeiro do Sul,2,2.1,Zona Sul,4,BOTAFOGO                ,018,Catete                    ,T,6,6210,2025
22776,079004,Rua Pedro Américo,2,2.1,Zona Sul,4,BOTAFOGO                ,018,Catete                    ,T,16,8605,2025
22777,081844,Rua Silveira Martins,2,2.1,Zona Sul,4,BOTAFOGO                ,018,Catete                    ,T,1,4260,2025
22778,082354,Rua Tavares Bastos,2,2.1,Zona Sul,4,BOTAFOGO                ,018,Catete                    ,T,11,191299,2025
22779,065813,Ladeira do Ascurra,2,2.1,Zona Sul,4,BOTAFOGO                ,019,Cosme Velho               ,T,1,8828,2025
22780,068239,Ladeira Cerro Corá,2,2.1,Zona Sul,4,BOTAFOGO                ,019,Cosme Velho               ,T,7,16397,2025
22781,068247,Rua João de Lery,2,2.1,Zona Sul,4,BOTAFOGO                ,019,Cosme Velho               ,T,13,10326,2025
22782,069062,Rua Cosme Velho,2,2.1,Zona Sul,4,BOTAFOGO                ,019,Cosme Velho               ,T,6,84765,2025
22783,073155,Ladeira Guararapes,2,2.1,Zona Sul,4,BOTAFOGO                ,019,Cosme Velho               ,T,18,6917,2025
22784,075226,Rua das Laranjeiras,2,2.1,Zona Sul,4,BOTAFOGO                ,019,Cosme Velho               ,T,1,1557,2025
22785,081901,Rua Filinto de Almeida,2,2.1,Zona Sul,4,BOTAFOGO                ,019,Cosme Velho               ,T,4,2468,2025
22786,081919,Rua Smith de Vasconcelos,2,2.1,Zona Sul,4,BOTAFOGO                ,019,Cosme Velho               ,T,1,463,2025
22787,085969,Rua Efigênio de Sales,2,2.1,Zona Sul,4,BOTAFOGO                ,019,Cosme Velho               ,T,5,18125,2025
22788,086975,Rua Itamonte,2,2.1,Zona Sul,4,BOTAFOGO                ,019,Cosme Velho               ,T,3,1925,2025
22789,088443,Rua Conselheiro Lampreia,2,2.1,Zona Sul,4,BOTAFOGO                ,019,Cosme Velho               ,T,24,11396,2025
22790,005652,Travessa Mario de Castro,2,2.1,Zona Sul,4,BOTAFOGO                ,020,Botafogo                  ,T,2,5045,2025
22791,059725,Rua Santa Edwiges,3,3.5,Penha,11,PENHA                   ,043,Penha                     ,T,1,225,2025
22792,059741,Rua São João Bernardo,3,3.5,Penha,11,PENHA                   ,043,Penha                     ,T,1,300,2025
22793,059766,Praça São Lucas,3,3.5,Penha,11,PENHA                   ,043,Penha                     ,T,4,1224,2025
22794,059774,Rua Engenheiro Francisco Passos,3,3.5,Penha,11,PENHA                   ,043,Penha                     ,T,1,270,2025
22795,089714,Rua Laudelino Freire,3,3.5,Penha,11,PENHA                   ,043,Penha                     ,T,18,69760,2025
22796,095976,Rua Bonifácio Costa,3,3.5,Penha,11,PENHA                   ,043,Penha                     ,T,11,3231,2025
